Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output.BodyModel.SelectedOutput.Trunk.JointReactionForce.L5SacrumProximoDistalForce
 9.450189000000000e+00, 4.907818806277552e+03
 9.466856000000000e+00, 4.932911584319600e+03
 9.483523000000000e+00, 4.957816276470826e+03
 9.500190000000000e+00, 4.938869155651798e+03
 9.516857000000000e+00, 4.894725463672532e+03
 9.533524000000000e+00, 4.917026289041776e+03
 9.550191000000000e+00, 4.816825137907109e+03
 9.566858000000000e+00, 4.802446412481103e+03
 9.583525000000000e+00, 4.810059022779840e+03
 9.600192000000000e+00, 4.813082958331949e+03
 9.616859000000000e+00, 4.765305560870705e+03
 9.633526000000000e+00, 4.715393004549962e+03
 9.650193000000000e+00, 4.709435779943989e+03
 9.666860000000000e+00, 4.765452214896189e+03
 9.683527000000000e+00, 4.782934565584196e+03
 9.700194000000002e+00, 4.807547490989226e+03
 9.716861000000002e+00, 4.791357480768524e+03
 9.733528000000000e+00, 4.806461840922701e+03
 9.750195000000000e+00, 4.877353819091982e+03
 9.766862000000000e+00, 4.934187467069753e+03
 9.783529000000000e+00, 4.944417405997950e+03
 9.800196000000000e+00, 4.997014362722294e+03
 9.816863000000001e+00, 5.127178224089207e+03
 9.833530000000001e+00, 5.191298283406251e+03
 9.850197000000001e+00, 5.220353145672457e+03
 9.866864000000000e+00, 5.207612981372922e+03
 9.883531000000000e+00, 5.201793444727793e+03
 9.900198000000000e+00, 5.195122919142902e+03
 9.916865000000000e+00, 5.160818963014630e+03
 9.933532000000001e+00, 5.178795743487432e+03
 9.950199000000001e+00, 5.142834217243453e+03
 9.966866000000001e+00, 5.095647428822379e+03
 9.983533000000000e+00, 5.047047780118906e+03
 1.000020000000000e+01, 5.019623598462578e+03
 1.001686700000000e+01, 5.015154131519124e+03
 1.003353400000000e+01, 5.034927064789853e+03
 1.005020100000000e+01, 5.057636903423562e+03
 1.006686800000000e+01, 5.031921508626199e+03
 1.008353500000000e+01, 4.972226604862901e+03
 1.010020200000000e+01, 4.922540951779044e+03
 1.011686900000000e+01, 4.888365777970936e+03
 1.013353600000000e+01, 4.896823395265476e+03
 1.015020300000000e+01, 4.924234435598129e+03
 1.016687000000000e+01, 4.936109192529142e+03
 1.018353700000000e+01, 4.984032583648852e+03
 1.020020400000000e+01, 5.025513208132570e+03
 1.021687100000000e+01, 5.076599736339811e+03
 1.023353800000000e+01, 5.102068809522249e+03
 1.025020500000000e+01, 5.150273074976211e+03
 1.026687200000000e+01, 5.240677518187408e+03
 1.028353900000000e+01, 5.450708543683115e+03
 1.030020600000000e+01, 5.641217490884374e+03
 1.031687300000000e+01, 5.828129508981825e+03
 1.033354000000000e+01, 5.864013614415435e+03
 1.035020700000000e+01, 5.902516677866259e+03
 1.036687400000000e+01, 5.884456532978684e+03
 1.038354100000000e+01, 5.841271371307556e+03
 1.040020800000000e+01, 5.789231841142201e+03
 1.041687500000000e+01, 5.741404755822969e+03
 1.043354200000000e+01, 5.745884618798127e+03
 1.045020900000000e+01, 5.772377124996615e+03
 1.046687600000000e+01, 5.771649239056620e+03
 1.048354300000000e+01, 5.757776414474289e+03
 1.050021000000000e+01, 5.811250066918441e+03
 1.051687700000000e+01, 5.790054069561455e+03
 1.053354400000000e+01, 5.798478592969980e+03
 1.055021100000000e+01, 5.822136633092822e+03
 1.056687800000000e+01, 5.839853783409408e+03
 1.058354500000000e+01, 5.836323747695518e+03
 1.060021200000000e+01, 5.871061928654392e+03
 1.061687900000000e+01, 5.951773974650907e+03
 1.063354600000000e+01, 5.985536284124274e+03
 1.065021300000000e+01, 6.077629087074430e+03
 1.066688000000000e+01, 6.008495054080984e+03
 1.068354700000000e+01, 6.201431964257449e+03
 1.070021400000000e+01, 6.193649933043594e+03
 1.071688100000000e+01, 6.175722096857410e+03
 1.073354800000000e+01, 6.176769042922180e+03
 1.075021500000000e+01, 6.081399812358412e+03
 1.076688200000000e+01, 6.099666518350785e+03
 1.078354900000000e+01, 6.148959588223222e+03
 1.080021600000000e+01, 6.223163402395256e+03
 1.081688300000000e+01, 6.155264573990067e+03
 1.083355000000000e+01, 5.747104878582845e+03
 1.085021700000000e+01, 5.798266285753176e+03
 1.086688400000000e+01, 5.833003861825350e+03
 1.088355100000000e+01, 6.116712883032876e+03
 1.090021800000000e+01, 6.043146095246745e+03
 1.091688500000000e+01, 6.032279224188960e+03
 1.093355200000000e+01, 6.024330190144182e+03
 1.095021900000000e+01, 6.001347808125059e+03
 1.096688600000000e+01, 6.028519338224121e+03
 1.098355300000000e+01, 6.043998685328611e+03
 1.100022000000000e+01, 6.101487475435153e+03
 1.101688700000000e+01, 6.078773787546536e+03
 1.103355400000000e+01, 6.103767962618894e+03
 1.105022100000000e+01, 6.104393843863536e+03
 1.106688800000000e+01, 6.097364471539469e+03
 1.108355500000000e+01, 6.138476725661546e+03
 1.110022200000000e+01, 6.156580529740865e+03
 1.111688900000000e+01, 6.161390687024664e+03
 1.113355600000000e+01, 6.215360763557827e+03
 1.115022300000000e+01, 6.230569943901983e+03
 1.116689000000000e+01, 6.227265887303318e+03
 1.118355700000000e+01, 6.253874274067633e+03
 1.120022400000000e+01, 6.269164913064796e+03
 1.121689100000000e+01, 6.255460109708932e+03
 1.123355800000000e+01, 6.250918383892614e+03
 1.125022500000000e+01, 6.255735006485389e+03
 1.126689200000000e+01, 6.257910265758132e+03
 1.128355900000000e+01, 6.274211334158475e+03
 1.130022600000000e+01, 6.263217548510760e+03
 1.131689300000000e+01, 6.223750308593995e+03
 1.133356000000000e+01, 6.305492154360355e+03
 1.135022700000000e+01, 6.358963811840949e+03
 1.136689400000000e+01, 6.349896752831506e+03
 1.138356100000000e+01, 6.552146717646624e+03
 1.140022800000000e+01, 6.381397433368969e+03
 1.141689500000000e+01, 6.467583450843578e+03
 1.143356200000000e+01, 6.679523650769858e+03
 1.145022900000000e+01, 6.707155559258705e+03
 1.146689600000000e+01, 6.667843984744733e+03
 1.148356300000000e+01, 6.701712257013940e+03
 1.150023000000000e+01, 6.615676802718338e+03
 1.151689700000000e+01, 6.428613509946094e+03
 1.153356400000000e+01, 6.288552472767252e+03
 1.155023100000000e+01, 6.220445751096233e+03
 1.156689800000000e+01, 6.083931854322560e+03
 1.158356500000000e+01, 6.014502125024133e+03
 1.160023200000000e+01, 5.945449910496354e+03
 1.161689900000000e+01, 5.901099089734746e+03
 1.163356600000000e+01, 5.865820424669978e+03
 1.165023300000000e+01, 5.724593153138178e+03
 1.166690000000000e+01, 5.533289556524872e+03
 1.168356700000000e+01, 5.495471848826579e+03
 1.170023400000000e+01, 5.546584478124958e+03
 1.171690100000000e+01, 5.660624362194681e+03
 1.173356800000000e+01, 5.535999877803080e+03
 1.175023500000000e+01, 5.327964112030194e+03
 1.176690200000000e+01, 5.272201164444939e+03
 1.178356900000000e+01, 5.116623648196551e+03
 1.180023600000000e+01, 5.080941601386343e+03
 1.181690300000000e+01, 5.084008423266621e+03
 1.183357000000000e+01, 5.024226496963091e+03
 1.185023700000000e+01, 4.909448577857294e+03
 1.186690400000000e+01, 4.866710009496453e+03
 1.188357100000000e+01, 4.832397720756759e+03
 1.190023800000000e+01, 4.766656478314516e+03
 1.191690500000000e+01, 4.843348565512632e+03
 1.193357200000000e+01, 4.727105346836379e+03
 1.195023900000000e+01, 4.733642901247757e+03
 1.196690600000000e+01, 4.695966218172587e+03
 1.198357300000000e+01, 4.621955860255378e+03
 1.200024000000000e+01, 4.537597010515888e+03
 1.201690700000000e+01, 4.529942051871382e+03
 1.203357400000000e+01, 4.545230430248520e+03
 1.205024100000000e+01, 4.554794970259038e+03
 1.206690800000000e+01, 4.532631372461209e+03
 1.208357500000000e+01, 4.479687247245708e+03
 1.210024200000000e+01, 4.452313089142373e+03
 1.211690900000000e+01, 4.450371911901455e+03
 1.213357600000000e+01, 4.522051601787927e+03
 1.215024300000000e+01, 4.579237079095305e+03
 1.216691000000000e+01, 4.677289549855655e+03
 1.218357700000000e+01, 4.844183112947149e+03
 1.220024400000000e+01, 4.908194530320255e+03
 1.221691100000000e+01, 4.915951736545842e+03
 1.223357800000000e+01, 4.927686042092456e+03
 1.225024500000000e+01, 4.899905635783484e+03
 1.226691200000000e+01, 4.918624356996775e+03
 1.228357900000000e+01, 4.932986815081971e+03
 1.230024600000000e+01, 4.946549671706988e+03
 1.231691300000000e+01, 4.986485342907518e+03
 1.233358000000000e+01, 5.035720835440801e+03
 1.235024700000000e+01, 5.095709084631550e+03
 1.236691400000000e+01, 5.113726839533271e+03
 1.238358100000000e+01, 5.116740462049205e+03
 1.240024800000000e+01, 5.087303586760360e+03
 1.241691500000000e+01, 5.015394882051383e+03
 1.243358200000000e+01, 5.032135079420988e+03
 1.245024900000000e+01, 5.064853578620568e+03
 1.246691600000000e+01, 5.100920653506395e+03
 1.248358300000000e+01, 5.119942457125394e+03
 1.250025000000000e+01, 5.144674378081606e+03
 1.251691700000000e+01, 5.170514521266049e+03
 1.253358400000000e+01, 5.210662142951615e+03
 1.255025100000000e+01, 5.246440768214679e+03
 1.256691800000000e+01, 5.255447144374615e+03
 1.258358500000000e+01, 5.248109098861289e+03
 1.260025200000000e+01, 5.263483465849568e+03
 1.261691900000000e+01, 5.220496483693391e+03
 1.263358600000000e+01, 5.308341857091467e+03
 1.265025300000000e+01, 5.203667211552277e+03
 1.266692000000000e+01, 5.096820460775378e+03
 1.268358700000000e+01, 5.041738673767015e+03
 1.270025400000000e+01, 5.029350248860927e+03
 1.271692100000000e+01, 4.936513868416697e+03
 1.273358800000000e+01, 5.033230471989894e+03
 1.275025500000000e+01, 5.107676452908711e+03
 1.276692200000000e+01, 5.188299166708893e+03
 1.278358900000000e+01, 5.308859789303920e+03
 1.280025600000000e+01, 5.459673428525152e+03
 1.281692300000000e+01, 5.546471566565705e+03
 1.283359000000000e+01, 5.579966852226836e+03
 1.285025700000000e+01, 5.533860738894205e+03
 1.286692400000000e+01, 5.578486161983176e+03
 1.288359100000000e+01, 5.545942901054200e+03
 1.290025800000000e+01, 5.431375046025222e+03
 1.291692500000000e+01, 5.389511837012731e+03
 1.293359200000000e+01, 5.353454620285125e+03
 1.295025900000000e+01, 5.361978153604914e+03
 1.296692600000000e+01, 5.483947509039715e+03
 1.298359300000000e+01, 5.478641863730107e+03
 1.300026000000000e+01, 5.550780008339858e+03
 1.301692700000000e+01, 5.640080101423520e+03
 1.303359400000000e+01, 5.966068870794124e+03
 1.305026100000000e+01, 6.091675982479199e+03
 1.306692800000000e+01, 6.222208409969232e+03
 1.308359500000000e+01, 5.910039912859812e+03
 1.310026200000000e+01, 6.500543056738321e+03
 1.311692900000000e+01, 6.283911778010296e+03
 1.313359600000000e+01, 6.285205219167049e+03
 1.315026300000000e+01, 6.274189841606704e+03
 1.316693000000000e+01, 6.233076777021229e+03
 1.318359700000000e+01, 6.337391090770278e+03
 1.320026400000000e+01, 6.336483952111375e+03
 1.321693100000000e+01, 6.217564385503517e+03
 1.323359800000000e+01, 6.122997901876740e+03
 1.325026500000000e+01, 6.213865059424847e+03
 1.326693200000000e+01, 6.106768052172578e+03
 1.328359900000000e+01, 6.320970985355633e+03
 1.330026600000000e+01, 6.149632566597887e+03
 1.331693300000000e+01, 6.283829091806552e+03
 1.333360000000000e+01, 6.257605144399086e+03
 1.335026700000000e+01, 6.139958310135718e+03
 1.336693400000000e+01, 6.349733619926867e+03
 1.338360100000000e+01, 6.072971332361540e+03
 1.340026800000000e+01, 6.062910961541045e+03
 1.341693500000000e+01, 6.319731504599747e+03
 1.343360200000000e+01, 6.206488068939647e+03
 1.345026900000000e+01, 6.044050122683241e+03
 1.346693600000000e+01, 5.923534748353275e+03
 1.348360300000000e+01, 5.927990956819314e+03
 1.350027000000000e+01, 6.013065667048571e+03
 1.351693700000000e+01, 6.027517503618721e+03
 1.353360400000000e+01, 6.127425751036582e+03
 1.355027100000000e+01, 6.075570038920274e+03
 1.356693800000000e+01, 5.898207252822122e+03
 1.358360500000000e+01, 5.880548105958380e+03
 1.360027200000000e+01, 5.884107821127040e+03
 1.361693900000000e+01, 5.879620048803725e+03
 1.363360600000000e+01, 5.944218018771830e+03
 1.365027300000000e+01, 5.965590444066249e+03
 1.366694000000000e+01, 6.072935197797207e+03
 1.368360700000000e+01, 5.993688056305545e+03
 1.370027400000000e+01, 5.980366098777919e+03
 1.371694100000000e+01, 5.933135033732189e+03
 1.373360800000000e+01, 5.913419367166764e+03
 1.375027500000000e+01, 5.935364987923335e+03
 1.376694200000000e+01, 5.969875081925236e+03
 1.378360900000000e+01, 6.211532552920799e+03
 1.380027600000000e+01, 6.104810025745459e+03
 1.381694300000000e+01, 5.977769500367097e+03
 1.383361000000000e+01, 6.224625137998555e+03
 1.385027700000000e+01, 6.424710925408199e+03
 1.386694400000000e+01, 6.167989439414446e+03
 1.388361100000000e+01, 6.163323789215085e+03
 1.390027800000000e+01, 6.444015335952899e+03
 1.391694500000000e+01, 6.428130144371671e+03
 1.393361200000000e+01, 6.399747994758154e+03
 1.395027900000000e+01, 6.411641844390268e+03
 1.396694600000000e+01, 6.279997621026678e+03
 1.398361300000000e+01, 6.182446917767312e+03
 1.400028000000000e+01, 6.083588041074400e+03
 1.401694700000000e+01, 6.089733079206903e+03
 1.403361400000000e+01, 6.089573666190011e+03
 1.405028100000000e+01, 6.042981972485320e+03
 1.406694800000000e+01, 5.995126709290284e+03
 1.408361500000000e+01, 5.979086109753335e+03
 1.410028200000000e+01, 5.995746089734423e+03
 1.411694900000000e+01, 6.008146839580413e+03
 1.413361600000000e+01, 5.996865468527823e+03
 1.415028300000000e+01, 6.031520854472433e+03
 1.416695000000000e+01, 5.900288149368217e+03
 1.418361700000000e+01, 5.722855190146061e+03
 1.420028400000000e+01, 5.595384443690610e+03
 1.421695100000000e+01, 5.433982115398288e+03
 1.423361800000000e+01, 5.333584374693823e+03
 1.425028500000000e+01, 5.283055145926657e+03
 1.426695200000000e+01, 5.293516471994767e+03
 1.428361900000000e+01, 5.272214465796384e+03
 1.430028600000000e+01, 5.227084542936770e+03
 1.431695300000000e+01, 5.219322131936659e+03
 1.433362000000000e+01, 5.181107298326398e+03
 1.435028700000000e+01, 5.386975952807253e+03
 1.436695400000000e+01, 5.298302630529593e+03
 1.438362100000000e+01, 5.155401606297964e+03
 1.440028800000000e+01, 5.107919644693608e+03
 1.441695500000000e+01, 5.169506755012398e+03
 1.443362200000000e+01, 5.000507088252873e+03
 1.445028900000000e+01, 4.940944742214979e+03
 1.446695600000000e+01, 5.010995776290240e+03
 1.448362300000000e+01, 4.879987913476066e+03
 1.450029000000000e+01, 4.781946598532119e+03
 1.451695700000000e+01, 4.780245615821649e+03
 1.453362400000000e+01, 4.716037792562784e+03
 1.455029100000000e+01, 4.707972842555263e+03
 1.456695800000000e+01, 4.703005256598282e+03
 1.458362500000000e+01, 4.657829136082187e+03
 1.460029200000000e+01, 4.653819751714796e+03
 1.461695900000000e+01, 4.733029918523001e+03
 1.463362600000000e+01, 4.729031704451920e+03
 1.465029300000000e+01, 4.567009244367005e+03
 1.466696000000000e+01, 4.590095391147722e+03
 1.468362700000000e+01, 4.645011643497733e+03
 1.470029400000000e+01, 4.703512367524270e+03
 1.471696100000000e+01, 4.752300616716246e+03
 1.473362800000000e+01, 4.775599192934768e+03
 1.475029500000000e+01, 4.804615982986223e+03
 1.476696200000000e+01, 4.825175701451030e+03
 1.478362900000000e+01, 4.789060247391929e+03
 1.480029600000000e+01, 4.849152413488496e+03
 1.481696300000000e+01, 4.894706033065738e+03
 1.483363000000000e+01, 4.927668507197935e+03
 1.485029700000000e+01, 4.957628041747042e+03
 1.486696400000000e+01, 4.996478877664574e+03
 1.488363100000000e+01, 5.001176452758786e+03
 1.490029800000000e+01, 4.995549232153830e+03
 1.491696500000000e+01, 4.972540799412829e+03
 1.493363200000000e+01, 4.958455138485464e+03
 1.495029900000000e+01, 4.950356355693747e+03
 1.496696600000000e+01, 4.949283875123283e+03
 1.498363300000000e+01, 4.911055861904661e+03
 1.500030000000000e+01, 4.832987783360754e+03
 1.501696700000000e+01, 4.787073346893949e+03
 1.503363400000000e+01, 4.708687192284451e+03
 1.505030100000000e+01, 4.770354477061263e+03
 1.506696800000000e+01, 4.691896801580680e+03
 1.508363500000000e+01, 4.712401433799648e+03
 1.510030200000000e+01, 4.702410556068157e+03
 1.511696900000000e+01, 4.743409304850935e+03
 1.513363600000000e+01, 4.808746225927861e+03
 1.515030300000000e+01, 4.891143806701797e+03
 1.516697000000000e+01, 4.944175879763488e+03
 1.518363700000000e+01, 4.982111448812255e+03
 1.520030400000000e+01, 5.038763957078238e+03
 1.521697100000000e+01, 5.193463871716923e+03
 1.523363800000000e+01, 5.208382104929434e+03
 1.525030500000000e+01, 5.236765377813230e+03
 1.526697200000000e+01, 5.243121817668650e+03
 1.528363900000000e+01, 5.229508610904280e+03
 1.530030600000000e+01, 5.218617864432925e+03
 1.531697300000000e+01, 5.308480912559018e+03
 1.533364000000000e+01, 5.314669357348599e+03
 1.535030700000000e+01, 5.271949716406306e+03
 1.536697400000000e+01, 5.411316120978147e+03
 1.538364100000000e+01, 5.290502485089170e+03
 1.540030800000000e+01, 5.366850430363779e+03
 1.541697500000000e+01, 5.453484489354414e+03
 1.543364200000000e+01, 5.465428490281560e+03
 1.545030900000000e+01, 5.475450097045004e+03
 1.546697600000000e+01, 5.458527665117040e+03
 1.548364300000000e+01, 5.432717953846237e+03
 1.550031000000000e+01, 5.401631930929403e+03
 1.551697700000000e+01, 5.388586179468006e+03
 1.553364400000000e+01, 5.413216727878906e+03
 1.555031100000000e+01, 5.399896017574272e+03
 1.556697800000000e+01, 5.410438005990852e+03
 1.558364500000000e+01, 5.442646675106461e+03
 1.560031200000000e+01, 5.481869935091853e+03
 1.561697900000000e+01, 5.505019387409423e+03
 1.563364600000000e+01, 5.630526048590745e+03
 1.565031300000000e+01, 5.613282214062939e+03
 1.566698000000000e+01, 5.624022532134226e+03
 1.568364700000000e+01, 5.649246279883957e+03
 1.570031400000000e+01, 5.747308541723092e+03
 1.571698100000000e+01, 5.882030296379126e+03
 1.573364800000000e+01, 6.001730845623230e+03
 1.575031500000000e+01, 6.104640938315991e+03
 1.576698200000000e+01, 6.279800068131790e+03
 1.578364900000000e+01, 6.011442706401236e+03
 1.580031600000000e+01, 6.360098931386525e+03
 1.581698300000000e+01, 6.409773617400316e+03
 1.583365000000000e+01, 6.405676504317102e+03
 1.585031700000000e+01, 6.327775273314591e+03
 1.586698400000000e+01, 6.300042085428765e+03
 1.588365100000000e+01, 6.299016962173719e+03
 1.590031800000000e+01, 6.332196068275324e+03
 1.591698500000000e+01, 6.402372417344300e+03
 1.593365200000000e+01, 6.372382975514595e+03
 1.595031900000000e+01, 6.332451216987152e+03
 1.596698600000000e+01, 6.284655916880800e+03
 1.598365300000000e+01, 6.251750264889088e+03
 1.600032000000000e+01, 6.220193860629656e+03
 1.601698700000000e+01, 6.121700610817372e+03
 1.603365400000000e+01, 5.915252002125371e+03
 1.605032100000000e+01, 5.990564214860024e+03
 1.606698800000000e+01, 5.935827618293418e+03
 1.608365500000000e+01, 5.882824648296222e+03
 1.610032200000000e+01, 6.093459025792256e+03
 1.611698900000000e+01, 6.135069037683850e+03
 1.613365600000000e+01, 6.162704088149430e+03
 1.615032300000000e+01, 6.204606923412568e+03
 1.616699000000000e+01, 6.205713785420868e+03
 1.618365700000000e+01, 5.895702194174144e+03
 1.620032400000000e+01, 5.697033690682600e+03
 1.621699100000000e+01, 5.892290884037721e+03
 1.623365800000000e+01, 5.724286720932875e+03
 1.625032500000000e+01, 5.902462837257884e+03
 1.626699200000000e+01, 5.800717512912225e+03
 1.628365900000000e+01, 5.736508720522166e+03
 1.630032600000000e+01, 5.942774423236271e+03
 1.631699300000000e+01, 5.747844565761307e+03
 1.633366000000000e+01, 5.755945071570214e+03
 1.635032700000000e+01, 5.885824901078986e+03
 1.636699400000000e+01, 5.882631536051016e+03
 1.638366100000000e+01, 5.914142185335091e+03
 1.640032800000000e+01, 5.815109746397387e+03
 1.641699500000000e+01, 5.867090313650312e+03
 1.643366200000000e+01, 6.136902234960777e+03
 1.645032900000000e+01, 5.952216655414312e+03
 1.646699600000000e+01, 6.002698400441030e+03
 1.648366300000000e+01, 6.085876675874330e+03
 1.650033000000000e+01, 6.575923354336652e+03
 1.651699700000000e+01, 6.381569991740071e+03
 1.653366400000000e+01, 6.467018476448773e+03
 1.655033100000000e+01, 6.446687645065318e+03
 1.656699800000000e+01, 6.380516996225688e+03
 1.658366500000000e+01, 6.348663814832651e+03
 1.660033200000000e+01, 6.027753930085958e+03
 1.661699900000000e+01, 5.968953639248554e+03
 1.663366600000000e+01, 5.916540477591845e+03
 1.665033300000000e+01, 5.908810535783135e+03
 1.666700000000000e+01, 5.891170406216917e+03
 1.668366700000000e+01, 5.863236269135207e+03
 1.670033400000000e+01, 5.886022095609560e+03
 1.671700100000000e+01, 5.843877247496543e+03
 1.673366800000000e+01, 5.756195017063884e+03
 1.675033500000000e+01, 5.795563914928471e+03
 1.676700200000000e+01, 5.565118258928182e+03
 1.678366900000000e+01, 5.641599477320883e+03
 1.680033600000000e+01, 5.444342388801784e+03
 1.681700300000000e+01, 5.423590316565874e+03
 1.683367000000000e+01, 5.674171494074274e+03
 1.685033700000000e+01, 5.579174535696094e+03
 1.686700400000000e+01, 5.580612733813150e+03
 1.688367100000000e+01, 5.280116901407135e+03
 1.690033800000000e+01, 5.226406880780491e+03
 1.691700500000000e+01, 5.104093595104539e+03
 1.693367200000000e+01, 5.032205663288921e+03
 1.695033900000000e+01, 5.017805344982823e+03
 1.696700600000000e+01, 4.961260020821554e+03
 1.698367300000000e+01, 4.900423938547142e+03
 1.700034000000000e+01, 4.843785409629536e+03
 1.701700700000000e+01, 4.879372956308783e+03
 1.703367400000000e+01, 4.856642730742179e+03
 1.705034100000000e+01, 4.740824376907338e+03
 1.706700800000000e+01, 4.677326020797925e+03
 1.708367500000000e+01, 4.726687213817977e+03
 1.710034200000000e+01, 4.730922483533708e+03
 1.711700900000000e+01, 4.712897793014968e+03
 1.713367600000000e+01, 4.665936492664093e+03
 1.715034300000000e+01, 4.652945350912716e+03
 1.716701000000000e+01, 4.656165227235217e+03
 1.718367700000000e+01, 4.699614390798427e+03
 1.720034400000000e+01, 4.696411566586079e+03
 1.721701100000000e+01, 4.768955678169004e+03
 1.723367800000000e+01, 4.927822270705133e+03
 1.725034500000000e+01, 4.969781570757634e+03
 1.726701200000000e+01, 5.013443067831894e+03
 1.728367900000000e+01, 5.046841972036059e+03
 1.730034600000000e+01, 5.076352438043626e+03
 1.731701300000000e+01, 5.083003508680170e+03
 1.733368000000000e+01, 5.057385375312515e+03
 1.735034700000000e+01, 5.056731823007693e+03
 1.736701400000000e+01, 5.049027149488198e+03
 1.738368100000000e+01, 5.051409664359754e+03
 1.740034800000000e+01, 5.013319517228185e+03
 1.741701500000000e+01, 4.992531123228334e+03
 1.743368200000000e+01, 5.003101407253174e+03
 1.745034900000000e+01, 5.016021294831827e+03
 1.746701600000000e+01, 5.021789076400412e+03
 1.748368300000000e+01, 5.007539080059719e+03
 1.750035000000000e+01, 4.972520075922293e+03
 1.751701700000000e+01, 5.001968702301097e+03
 1.753368400000000e+01, 5.017298010346411e+03
 1.755035100000000e+01, 5.045356081996694e+03
 1.756701800000000e+01, 5.051558609438376e+03
 1.758368500000000e+01, 5.069712000245961e+03
 1.760035200000000e+01, 5.082529310592520e+03
 1.761701900000000e+01, 5.101275725893832e+03
 1.763368600000000e+01, 5.154487642378757e+03
 1.765035300000000e+01, 5.174108547346140e+03
 1.766702000000000e+01, 5.192920768453153e+03
 1.768368700000000e+01, 5.195843180056788e+03
 1.770035400000000e+01, 5.196942893433014e+03
 1.771702100000000e+01, 5.202371698163489e+03
 1.773368800000000e+01, 5.199062724533956e+03
 1.775035500000000e+01, 5.179313797788344e+03
 1.776702200000000e+01, 5.179831518806737e+03
 1.778368900000000e+01, 5.139069648883022e+03
 1.780035600000000e+01, 5.363056467969825e+03
 1.781702300000000e+01, 5.314348561459873e+03
 1.783369000000000e+01, 5.352771260307997e+03
 1.785035700000000e+01, 5.423988691665061e+03
 1.786702400000000e+01, 5.505786489863515e+03
 1.788369100000000e+01, 5.579738017408888e+03
 1.790035800000000e+01, 5.517734027934351e+03
 1.791702500000000e+01, 5.540350822202524e+03
 1.793369200000000e+01, 5.586822714981997e+03
 1.795035900000000e+01, 5.577983479569836e+03
 1.796702600000000e+01, 5.616285588980550e+03
 1.798369300000000e+01, 5.781167621158283e+03
 1.800036000000000e+01, 5.905031498517686e+03
 1.801702700000000e+01, 5.872217403106050e+03
 1.803369400000000e+01, 5.971278587956369e+03
 1.805036100000000e+01, 6.089921252971128e+03
 1.806702800000000e+01, 6.157365206813361e+03
 1.808369500000000e+01, 6.166169454371680e+03
 1.810036200000000e+01, 6.245709853639484e+03
 1.811702900000000e+01, 6.364498912757876e+03
 1.813369600000000e+01, 6.562929993467759e+03
 1.815036300000000e+01, 6.667869281388194e+03
 1.816703000000000e+01, 6.537571822541294e+03
 1.818369700000000e+01, 6.655330003476788e+03
 1.820036400000000e+01, 6.377850461534767e+03
 1.821703100000000e+01, 6.061444669051833e+03
 1.823369800000000e+01, 6.441122399246449e+03
 1.825036500000000e+01, 6.321505106191681e+03
 1.826703200000000e+01, 6.335897718588215e+03
 1.828369900000000e+01, 6.242207216512063e+03
 1.830036600000000e+01, 6.192167213893761e+03
 1.831703300000000e+01, 6.246734955332586e+03
 1.833370000000000e+01, 6.443691006717264e+03
 1.835036700000000e+01, 6.421549996915383e+03
 1.836703400000000e+01, 6.222131866087387e+03
 1.838370100000000e+01, 6.198115269403155e+03
 1.840036800000000e+01, 6.141615667375404e+03
 1.841703500000000e+01, 6.053495487255111e+03
 1.843370200000000e+01, 6.375900601013880e+03
 1.845036900000000e+01, 6.261191207121205e+03
 1.846703600000000e+01, 6.377369639533348e+03
 1.848370300000000e+01, 6.363782563020371e+03
 1.850037000000000e+01, 6.403733637651526e+03
 1.851703700000000e+01, 6.624251240720446e+03
 1.853370400000000e+01, 6.441998201569289e+03
 1.855037100000000e+01, 6.511389039366361e+03
 1.856703800000000e+01, 6.559846841203364e+03
 1.858370500000000e+01, 6.458186720908763e+03
 1.860037200000000e+01, 6.493559437451143e+03
 1.861703900000000e+01, 6.489321584073919e+03
 1.863370600000000e+01, 6.439912058795101e+03
 1.865037300000000e+01, 6.425378077306011e+03
 1.866704000000000e+01, 6.365034742833145e+03
 1.868370700000000e+01, 6.337759024481535e+03
 1.870037400000000e+01, 6.340733441405417e+03
 1.871704100000000e+01, 6.322131350813889e+03
 1.873370800000000e+01, 6.332989976411153e+03
 1.875037500000000e+01, 6.292779373256043e+03
 1.876704200000000e+01, 5.844429874914571e+03
 1.878370900000000e+01, 6.452407685239039e+03
 1.880037600000000e+01, 6.455839896988215e+03
 1.881704300000000e+01, 6.427910437353717e+03
 1.883371000000000e+01, 6.388986650399122e+03
 1.885037700000000e+01, 6.343832951427162e+03
 1.886704400000000e+01, 6.339129815432007e+03
 1.888371100000000e+01, 6.144589301619912e+03
 1.890037800000000e+01, 6.245549161692948e+03
 1.891704500000000e+01, 6.255534866528357e+03
 1.893371200000000e+01, 6.338765237403346e+03
 1.895037900000000e+01, 6.194949779024455e+03
 1.896704600000000e+01, 5.993613923598103e+03
 1.898371300000000e+01, 5.849014254598246e+03
 1.900038000000000e+01, 5.744901472831911e+03
 1.901704700000000e+01, 5.701667789387474e+03
 1.903371400000000e+01, 5.524835695185750e+03
 1.905038100000000e+01, 5.600831848148423e+03
 1.906704800000000e+01, 5.572491977454824e+03
